0.000000000000000000e+00 5.355945687587476689e-01
1.010101010101010083e-01 4.709976302026905315e-01
2.020202020202020166e-01 4.651651024768808651e-01
3.030303030303030387e-01 4.404763148493542335e-01
4.040404040404040331e-01 3.671634816415856872e-01
5.050505050505050830e-01 3.326225900292176241e-01
6.060606060606060774e-01 3.833185631626463974e-01
7.070707070707070718e-01 3.360247197533189900e-01
8.080808080808080662e-01 2.638696676254422835e-01
9.090909090909090606e-01 3.040132888019570490e-01
1.010101010101010166e+00 3.016277830668109838e-01
1.111111111111111160e+00 2.311369828394678472e-01
1.212121212121212155e+00 2.685738558967127876e-01
1.313131313131313149e+00 1.695312676669500918e-01
1.414141414141414144e+00 2.488104347730489552e-01
1.515151515151515138e+00 1.514692163279065529e-01
1.616161616161616132e+00 1.963836708732628056e-01
1.717171717171717127e+00 1.598907896781526783e-01
1.818181818181818121e+00 1.353623683671673072e-01
1.919191919191919116e+00 1.778584708013109528e-01
2.020202020202020332e+00 1.611801112683690362e-01
2.121212121212121104e+00 1.581545679839237994e-01
2.222222222222222321e+00 1.280048283305216250e-01
2.323232323232323093e+00 1.584484640914438636e-01
2.424242424242424310e+00 1.504698123856482439e-01
2.525252525252525082e+00 9.974586388972243867e-02
2.626262626262626299e+00 1.143570995329201284e-01
2.727272727272727071e+00 1.277460000440941990e-01
2.828282828282828287e+00 5.739540022740083347e-02
2.929292929292929060e+00 9.129480489962384093e-02
3.030303030303030276e+00 9.056704226326395268e-02
3.131313131313131048e+00 7.682461832924329659e-02
3.232323232323232265e+00 9.164349473618402242e-02
3.333333333333333481e+00 8.913860052967330361e-02
3.434343434343434254e+00 8.494985912432392872e-02
3.535353535353535470e+00 6.296127370944515356e-02
3.636363636363636243e+00 9.653937777724472258e-02
3.737373737373737459e+00 9.703450385829079372e-03
3.838383838383838231e+00 4.178715692388808994e-02
3.939393939393939448e+00 2.902745097222899501e-02
4.040404040404040664e+00 2.624308542078403889e-02
4.141414141414140992e+00 8.310737470883880484e-02
4.242424242424242209e+00 6.757346636385644367e-02
4.343434343434343425e+00 6.187693719597066322e-02
4.444444444444444642e+00 2.279740467611966748e-02
4.545454545454544970e+00 -1.429592868990305424e-02
4.646464646464646187e+00 -2.214252958931427206e-02
4.747474747474747403e+00 6.554282032477955211e-02
4.848484848484848619e+00 -2.093578518226761609e-02
4.949494949494949836e+00 2.344050303031790933e-02
5.050505050505050164e+00 -1.059605575047089382e-02
5.151515151515151381e+00 -2.863728512234046605e-02
5.252525252525252597e+00 -4.821595532930721822e-03
5.353535353535353813e+00 4.144715228084226710e-02
5.454545454545454142e+00 -1.913209433314244645e-02
5.555555555555555358e+00 -3.144531485656683334e-02
5.656565656565656575e+00 3.638628010658275999e-03
5.757575757575757791e+00 -2.413381209814320985e-02
5.858585858585858119e+00 4.127429361336585473e-02
5.959595959595959336e+00 5.011213867721191206e-02
6.060606060606060552e+00 -4.735777622595208070e-03
6.161616161616161769e+00 3.427193757903759797e-02
6.262626262626262097e+00 5.627072116856696171e-02
6.363636363636363313e+00 -3.837006767067290339e-03
6.464646464646464530e+00 -3.868089568556146510e-03
6.565656565656565746e+00 4.934453766874218050e-02
6.666666666666666963e+00 -1.966365553252542517e-02
6.767676767676767291e+00 4.338376123005026341e-02
6.868686868686868507e+00 3.926597878259724395e-02
6.969696969696969724e+00 -2.257071671339461877e-02
7.070707070707070940e+00 1.501763677744269443e-02
7.171717171717171269e+00 3.201990911065650397e-02
7.272727272727272485e+00 1.500310264027254585e-02
7.373737373737373701e+00 -1.026055594108806618e-02
7.474747474747474918e+00 4.085089216710752202e-02
7.575757575757575246e+00 2.470246568125103806e-02
7.676767676767676463e+00 -3.418901211542017815e-02
7.777777777777777679e+00 1.980971102967348310e-02
7.878787878787878896e+00 2.346573360846225878e-02
7.979797979797979224e+00 -4.520940901487596059e-02
8.080808080808081328e+00 -4.352336590911935060e-02
8.181818181818181657e+00 1.266906745685049060e-02
8.282828282828281985e+00 -2.246927397924413164e-02
8.383838383838384090e+00 -3.201852149018088317e-02
8.484848484848484418e+00 -3.809350414490657311e-02
8.585858585858586522e+00 -4.676549530410026301e-02
8.686868686868686851e+00 5.089770171297793716e-02
8.787878787878787179e+00 1.392739540081921502e-03
8.888888888888889284e+00 -1.089769078396383636e-02
8.989898989898989612e+00 2.858325406826302782e-03
9.090909090909089940e+00 -1.383176395774296519e-02
9.191919191919192045e+00 -4.537525931439669036e-02
9.292929292929292373e+00 2.432153272279352629e-02
9.393939393939394478e+00 2.602557474128742478e-04
9.494949494949494806e+00 -1.749770299082862787e-02
9.595959595959595134e+00 -1.104481251604254397e-03
9.696969696969697239e+00 -1.043540959322599923e-02
9.797979797979797567e+00 -4.281594369179156367e-02
9.898989898989899672e+00 2.069996279559713909e-02
1.000000000000000000e+01 -6.215711940986785519e-03
